chain_symbol,expiration_date,strike_price,option_type,side,order_created_at,direction,order_quantity,order_type,opening_strategy,closing_strategy,price,processed_quantity
NVDA,2023-08-25,420.0000,put,buy,2023-08-21T19:35:58.765605Z,credit,4.00000,limit,short_put_spread,,2.65000000,4.00000
NVDA,2023-08-25,430.0000,put,sell,2023-08-21T19:35:58.765605Z,credit,4.00000,limit,short_put_spread,,2.65000000,4.00000
INTC,2023-08-11,35.0000,call,sell,2023-08-11T17:08:45.596868Z,credit,12.00000,limit,,long_call,0.01000000,12.00000
INTC,2023-08-11,34.0000,call,sell,2023-08-11T17:08:15.599956Z,credit,12.00000,limit,,long_call,0.40000000,12.00000
INTC,2023-08-11,34.5000,call,buy,2023-08-11T17:06:35.149387Z,debit,24.00000,limit,,short_call,0.08000000,24.00000
META,2023-08-11,312.5000,put,sell,2023-08-10T19:26:34.374487Z,credit,1.00000,limit,,long_put,6.85000000,1.00000
META,2023-08-11,312.5000,put,buy,2023-08-10T18:21:34.151880Z,debit,1.00000,limit,long_put,,7.15000000,1.00000
INTC,2023-08-11,35.0000,call,buy,2023-08-10T17:36:04.293364Z,debit,12.00000,limit,custom,,0.16000000,12.00000
INTC,2023-08-11,34.5000,call,sell,2023-08-10T17:36:04.293364Z,debit,12.00000,limit,custom,,0.16000000,12.00000
INTC,2023-08-11,34.0000,call,buy,2023-08-10T17:36:04.293364Z,debit,12.00000,limit,custom,,0.16000000,12.00000
AMZN,2023-08-18,136.0000,call,sell,2023-08-07T19:09:05.794364Z,credit,1.00000,limit,,long_call,7.45000000,1.00000
AMZN,2023-08-18,136.0000,call,sell,2023-08-04T15:19:41.122647Z,credit,2.00000,limit,,long_call,8.15000000,2.00000
AMZN,2023-08-18,136.0000,call,buy,2023-08-04T14:50:58.518391Z,debit,3.00000,limit,long_call,,8.00000000,3.00000
ABNB,2023-08-11,149.0000,call,buy,2023-08-04T13:34:45.678960Z,debit,5.00000,limit,,short_call_spread,1.80000000,5.00000
ABNB,2023-08-11,155.0000,call,sell,2023-08-04T13:34:45.678960Z,debit,5.00000,limit,,short_call_spread,1.80000000,5.00000
ABNB,2023-08-18,150.0000,put,sell,2023-08-04T13:32:02.635713Z,credit,1.00000,limit,,long_put,8.20000000,1.00000
ABNB,2023-08-18,150.0000,put,sell,2023-08-04T13:31:09.684197Z,credit,1.00000,limit,,long_put,9.00000000,1.00000
AAPL,2023-08-18,175.0000,put,sell,2023-08-04T13:30:35.394520Z,debit,1.00000,limit,,short_put_spread,1.74000000,1.00000
AAPL,2023-08-18,182.5000,put,buy,2023-08-04T13:30:35.394520Z,debit,1.00000,limit,,short_put_spread,1.74000000,1.00000
ABNB,2023-08-18,150.0000,put,buy,2023-08-03T19:47:54.414681Z,debit,2.00000,limit,long_put,,13.20000000,2.00000
AAPL,2023-08-18,175.0000,put,sell,2023-08-03T19:35:11.535659Z,debit,1.00000,limit,,short_put_spread,0.99000000,1.00000
AAPL,2023-08-18,182.5000,put,buy,2023-08-03T19:35:11.535659Z,debit,1.00000,limit,,short_put_spread,0.99000000,1.00000
AAPL,2023-08-18,175.0000,put,sell,2023-08-03T19:18:45.495513Z,debit,3.00000,limit,,short_put_spread,0.99000000,3.00000
AAPL,2023-08-18,182.5000,put,buy,2023-08-03T19:18:45.495513Z,debit,3.00000,limit,,short_put_spread,0.99000000,3.00000
ABNB,2023-08-11,149.0000,call,buy,2023-08-03T18:43:21.446760Z,debit,10.00000,limit,,short_call_spread,1.50000000,10.00000
ABNB,2023-08-11,155.0000,call,sell,2023-08-03T18:43:21.446760Z,debit,10.00000,limit,,short_call_spread,1.50000000,10.00000
AAPL,2023-08-18,177.5000,put,sell,2023-08-03T18:41:16.053048Z,debit,11.00000,limit,,short_put_spread,0.71000000,11.00000
AAPL,2023-08-18,182.5000,put,buy,2023-08-03T18:41:16.053048Z,debit,11.00000,limit,,short_put_spread,0.71000000,11.00000
ABNB,2023-08-11,160.0000,put,sell,2023-08-03T18:28:13.380546Z,credit,1.00000,limit,,long_put,21.05000000,1.00000
ABNB,2023-08-11,155.0000,call,buy,2023-08-03T15:57:25.565465Z,credit,15.00000,limit,short_call_spread,,1.53000000,15.00000
ABNB,2023-08-11,149.0000,call,sell,2023-08-03T15:57:25.565465Z,credit,15.00000,limit,short_call_spread,,1.53000000,15.00000
AAPL,2023-08-18,177.5000,put,buy,2023-08-03T15:31:39.079696Z,credit,11.00000,limit,short_put_spread,,0.70000000,11.00000
AAPL,2023-08-18,182.5000,put,sell,2023-08-03T15:31:39.079696Z,credit,11.00000,limit,short_put_spread,,0.70000000,11.00000
ABNB,2023-08-11,160.0000,put,buy,2023-08-03T13:45:36.757318Z,debit,1.00000,limit,long_put,,19.20000000,1.00000
AMZN,2023-08-04,123.0000,call,sell,2023-08-03T13:30:54.334390Z,credit,1.00000,limit,,long_call,6.50000000,1.00000
AAPL,2023-08-18,182.5000,put,sell,2023-08-02T18:05:24.830481Z,credit,5.00000,limit,short_put_spread,,0.75000000,5.00000
AAPL,2023-08-18,175.0000,put,buy,2023-08-02T18:05:24.830481Z,credit,5.00000,limit,short_put_spread,,0.75000000,5.00000
AMZN,2023-08-04,123.0000,call,buy,2023-08-02T18:02:40.466456Z,debit,1.00000,limit,long_call,,7.35000000,1.00000
MSFT,2023-08-04,335.0000,put,sell,2023-08-02T14:06:06.743745Z,credit,2.00000,limit,,long_put,5.30000000,2.00000
MSFT,2023-08-04,335.0000,put,sell,2023-08-02T14:03:48.712101Z,credit,5.00000,limit,,long_put,5.40000000,5.00000
MSFT,2023-08-04,335.0000,put,sell,2023-08-02T14:03:26.227201Z,credit,5.00000,limit,,long_put,5.40000000,5.00000
MSFT,2023-08-04,335.0000,put,buy,2023-08-02T14:02:01.631960Z,debit,12.00000,limit,long_put,,5.35000000,12.00000
AMD,2023-08-04,109.0000,put,sell,2023-08-02T13:38:59.691329Z,credit,2.00000,limit,,long_put,0.36000000,2.00000
AMD,2023-08-18,110.0000,call,sell,2023-08-02T13:34:48.732885Z,credit,1.00000,limit,,long_call,9.30000000,1.00000
AMD,2023-08-04,102.0000,call,sell,2023-08-02T13:34:19.317927Z,credit,1.00000,limit,,long_call,15.40000000,1.00000
AMD,2023-08-04,109.0000,put,buy,2023-08-01T19:39:42.648113Z,debit,2.00000,limit,long_put,,1.18000000,2.00000
AMD,2023-08-04,102.0000,call,sell,2023-08-01T19:38:55.689666Z,credit,1.00000,limit,,long_call,15.90000000,1.00000
AMD,2023-08-04,102.0000,call,buy,2023-08-01T19:33:46.204004Z,debit,2.00000,limit,long_call,,16.15000000,2.00000
AMD,2023-08-18,110.0000,call,buy,2023-08-01T18:07:20.064268Z,debit,1.00000,limit,long_call,,10.55000000,1.00000
