
2023-12-11,1300,mon,intraday,buy,100,AMGN,atLimit,271.09,Pday,buysigcnt,9,15min,R3R2R1_P_P3_S1S2S3=,275.12,273.10,271.07,269.95,270.37,267.92,266.80,264.77,p-S1=,3.17,
2023-12-11,1530,mon,intraday,buy,100,AMGN,atLimit,271.61,Pday,buysigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,275.12,273.10,271.07,269.95,270.37,267.92,266.80,264.77,p-S1=,3.69,
2023-12-12,1045,tue,intraday,sell,100,AMGN,atLimit,274.47,P3day,sellsigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,281.38,278.29,275.20,272.81,270.18,269.72,267.33,264.24,p3-R1=,-0.73,
2023-12-12,1415,tue,intraday,sell,100,AMGN,atLimit,275.34,P3day,sellsigcnt,9,15min,R3R2R1_P_P3_S1S2S3=,281.38,278.29,275.20,272.81,270.18,269.72,267.33,264.24,p3-R1=,0.14,
2023-12-13,1145,wed,intraday,sell,100,AMGN,atLimit,275.43,P3day,sellsigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,281.24,278.82,276.41,274.83,271.06,272.42,270.84,268.43,p3-R1=,-0.97,
2023-11-29,1400,wed,intraday,sell,100,AAL,atLimit,12.40,P3day,sellsigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,p3-R1=,13.40,
2023-11-30,1100,thu,intraday,buy,100,AAL,atLimit,12.18,Pday,buysigcnt,14,15min,R3R2R1_P_P3_S1S2S3=,12.67,12.52,12.38,12.30,-1.00,12.16,12.08,11.94,p-S1=,0.03,
2023-11-30,1330,thu,intraday,sell,100,AAL,atLimit,12.36,P3day,sellsigcnt,10,15min,R3R2R1_P_P3_S1S2S3=,12.67,12.52,12.38,12.30,-1.00,12.16,12.08,11.94,p3-R1=,-0.01,
2023-12-01,1315,fri,intraday,sell,100,AAL,atLimit,12.89,P3day,sellsigcnt,14,15min,R3R2R1_P_P3_S1S2S3=,12.86,12.72,12.59,12.33,3.43,12.20,11.94,11.81,p3-R1=,0.30,
2023-12-04,1245,mon,intraday,sell,100,AAL,atLimit,13.45,P3day,sellsigcnt,13,15min,R3R2R1_P_P3_S1S2S3=,13.68,13.47,13.25,12.85,7.88,12.63,12.23,12.01,p3-R1=,0.19,
